P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_20_winners,k_20_num_winners,k_20_util,k_20_egal,k_20_nash,k_20_comp,k_21_winners,k_21_num_winners,k_21_util,k_21_egal,k_21_nash,k_21_comp,k_22_winners,k_22_num_winners,k_22_util,k_22_egal,k_22_nash,k_22_comp,k_23_winners,k_23_num_winners,k_23_util,k_23_egal,k_23_nash,k_23_comp,k_24_winners,k_24_num_winners,k_24_util,k_24_egal,k_24_nash,k_24_comp,k_25_winners,k_25_num_winners,k_25_util,k_25_egal,k_25_nash,k_25_comp,k_26_winners,k_26_num_winners,k_26_util,k_26_egal,k_26_nash,k_26_comp,k_27_winners,k_27_num_winners,k_27_util,k_27_egal,k_27_nash,k_27_comp,k_28_winners,k_28_num_winners,k_28_util,k_28_egal,k_28_nash,k_28_comp,k_29_winners,k_29_num_winners,k_29_util,k_29_egal,k_29_nash,k_29_comp
30,10,500,40,15,25,1,2.0,15,20,23,22,24,22,15,20,20,17,23,24,19,23,16,24,15,19,15,17,22,18,21,21,17,23,16,15,15,23,25 6,2,0.07794367276657621,0.024171094744695133,-2.587145688716623,5.412,25 6,2,0.07794367276657621,0.024171094744695133,-2.587145688716623,5.412,13 6,2,0.0782077718720624,0.026493190625500828,-2.5766693924705817,5.136,13 6,2,0.0782077718720624,0.026493190625500828,-2.5766693924705817,5.136,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,24 13,2,0.07741346112149906,0.019215220451336043,-2.590117674332408,4.794,13 6,2,0.0782077718720624,0.026493190625500828,-2.5766693924705817,5.136,24 13,2,0.07741346112149906,0.019215220451336043,-2.590117674332408,4.794,13 6,2,0.0782077718720624,0.026493190625500828,-2.5766693924705817,5.136,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,2 6,2,0.07764256447302861,0.015885656562458605,-2.5898196666004316,5.044,2 6,2,0.07764256447302861,0.015885656562458605,-2.5898196666004316,5.044,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,24 29,2,0.07806660162190826,0.02628010760222996,-2.580045402833056,4.932,24 13,2,0.07741346112149906,0.019215220451336043,-2.590117674332408,4.794,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274,29 6,2,0.0788609123724716,0.03090587868571819,-2.567243808431624,5.274
30,10,500,40,15,25,1,2.0,21,16,24,15,20,19,23,22,23,17,22,16,20,17,21,19,15,15,22,15,15,17,21,17,23,23,19,15,22,21,21 6,2,0.07897932757664967,0.014457651667134192,-2.5690157526359134,5.604,21 6,2,0.07897932757664967,0.014457651667134192,-2.5690157526359134,5.604,16 6,2,0.07946405738746783,0.026293970494763202,-2.5597577407891605,5.444,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 21,2,0.08015305310120753,0.014377036506674146,-2.550995981561384,5.62,16 21,2,0.08015305310120753,0.014377036506674146,-2.550995981561384,5.62,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 26,2,0.07996345790624472,0.0191509036859639,-2.5540399688262245,5.048,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 21,2,0.08015305310120753,0.014377036506674146,-2.550995981561384,5.62,16 21,2,0.08015305310120753,0.014377036506674146,-2.550995981561384,5.62,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 3,2,0.07877457028004246,0.011638280285340433,-2.5688504123964813,4.86,16 9,2,0.07970181385113206,0.023047247165594982,-2.55671069208804,5.246,16 9,2,0.07970181385113206,0.023047247165594982,-2.55671069208804,5.246,9 21,2,0.07921708404031391,0.02646688882884712,-2.5644773142880464,5.406
30,10,500,40,15,25,1,2.0,22,23,17,20,17,15,21,20,19,23,24,16,23,23,18,19,16,15,17,15,21,24,15,16,19,16,24,23,23,16,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 19,2,0.0799850847674796,0.03323941877328512,-2.553210376150438,5.148,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 19,2,0.0799850847674796,0.03323941877328512,-2.553210376150438,5.148,24 19,2,0.0799850847674796,0.03323941877328512,-2.553210376150438,5.148,24 19,2,0.0799850847674796,0.03323941877328512,-2.553210376150438,5.148,24 19,2,0.0799850847674796,0.03323941877328512,-2.553210376150438,5.148,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 19,2,0.0799850847674796,0.03323941877328512,-2.553210376150438,5.148,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 19,2,0.0799850847674796,0.03323941877328512,-2.553210376150438,5.148,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364,24 20,2,0.08054324999182919,0.020694472295395946,-2.547362446632296,5.364
30,10,500,40,15,25,1,2.0,23,17,17,21,22,23,16,21,18,18,23,16,16,20,21,21,15,17,17,17,19,20,23,18,20,24,22,15,15,19,27 20,2,0.07826775912520424,0.0203807208229202,-2.580574499016004,4.932,11 20,2,0.07773064524705277,0.024045753852316897,-2.5847900780954602,4.926,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,20 13,2,0.07838653227425095,0.02549574216125676,-2.5760942183325324,4.622,11 13,2,0.07743024245172397,0.014310654101392685,-2.592673176960688,4.304,27 13,2,0.07796735632987543,0.029022534739621034,-2.582165186936703,4.31,11 27,2,0.07731146930267724,0.015734125060888914,-2.5893989831701267,4.614,27 22,2,0.07772108807732916,0.024609932703767167,-2.586425515228064,4.242,27 22,2,0.07772108807732916,0.024609932703767167,-2.586425515228064,4.242,27 22,2,0.07772108807732916,0.024609932703767167,-2.586425515228064,4.242,27 22,2,0.07772108807732916,0.024609932703767167,-2.586425515228064,4.242,10 27,2,0.07729726898968614,0.028832916981380022,-2.5901997969689146,4.012,27 22,2,0.07772108807732916,0.024609932703767167,-2.586425515228064,4.242,27 7,2,0.07689302425249414,0.0288345403050219,-2.593973160268501,4.158,10 27,2,0.07729726898968614,0.028832916981380022,-2.5901997969689146,4.012,27 7,2,0.07689302425249414,0.0288345403050219,-2.593973160268501,4.158,20 7,2,0.07731220019686966,0.02636371969663451,-2.587707387540796,4.47,16 10,2,0.07638312394813264,0.024301928582874627,-2.6051143082680643,3.742,10 27,2,0.07729726898968614,0.028832916981380022,-2.5901997969689146,4.012
30,10,500,40,15,25,1,2.0,15,18,16,18,23,18,21,16,24,24,22,15,17,21,20,19,17,23,23,19,16,18,16,23,17,24,17,24,24,21,0 29,2,0.07743768827077856,0.01736985741694837,-2.5925409274537916,5.028,0 29,2,0.07743768827077856,0.01736985741694837,-2.5925409274537916,5.028,19 29,2,0.07758615717507816,0.013532110456639282,-2.592713794493073,4.948,2 19,2,0.07853518904120203,0.018184292059682798,-2.5745198812870194,5.094,2 22,2,0.07854599524444027,0.022179140062877134,-2.5730223717007656,5.568,2 22,2,0.07854599524444027,0.022179140062877134,-2.5730223717007656,5.568,2 22,2,0.07854599524444027,0.022179140062877134,-2.5730223717007656,5.568,2 19,2,0.07853518904120203,0.018184292059682798,-2.5745198812870194,5.094,2 19,2,0.07853518904120203,0.018184292059682798,-2.5745198812870194,5.094,2 19,2,0.07853518904120203,0.018184292059682798,-2.5745198812870194,5.094,2 22,2,0.07854599524444027,0.022179140062877134,-2.5730223717007656,5.568,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,19 22,2,0.07839144076388586,0.03075908227090972,-2.57751188652533,5.414,2 19,2,0.07853518904120203,0.018184292059682798,-2.5745198812870194,5.094,2 19,2,0.07853518904120203,0.018184292059682798,-2.5745198812870194,5.094,19 6,2,0.07667761681078286,0.02171765476765801,-2.6020514089279194,4.36,0 19,2,0.078232165656348,0.016320635049541718,-2.5831853808370164,5.02,2 22,2,0.07854599524444027,0.022179140062877134,-2.5730223717007656,5.568,2 22,2,0.07854599524444027,0.022179140062877134,-2.5730223717007656,5.568,0 22,2,0.07824297185958624,0.025808665497488077,-2.579594908967899,5.494,2 22,2,0.07854599524444027,0.022179140062877134,-2.5730223717007656,5.568
30,10,500,40,15,25,1,2.0,22,21,23,19,23,17,19,17,24,20,24,24,17,24,16,21,20,23,18,21,24,18,20,18,17,15,19,23,18,18,26 29,2,0.07750706125680051,0.022540795491923678,-2.5913427676208687,6.052,26 29,2,0.07750706125680051,0.022540795491923678,-2.5913427676208687,6.052,26 29,2,0.07750706125680051,0.022540795491923678,-2.5913427676208687,6.052,26 29,2,0.07750706125680051,0.022540795491923678,-2.5913427676208687,6.052,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 7,2,0.0772636560870273,0.02845267253516643,-2.5905605945213304,5.876,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 14,2,0.07829378372678886,0.014159825100181647,-2.57736011904011,5.992,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 6,2,0.07817062209436804,0.015066007599049115,-2.5820874099249798,5.738,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 14,2,0.07829378372678886,0.014159825100181647,-2.57736011904011,5.992,26 14,2,0.07829378372678886,0.014159825100181647,-2.57736011904011,5.992,26 15,2,0.07844049332395474,0.02617101978055074,-2.5769061211496127,5.26,26 14,2,0.07829378372678886,0.014159825100181647,-2.57736011904011,5.992,26 14,2,0.07829378372678886,0.014159825100181647,-2.57736011904011,5.992
30,10,500,40,15,25,1,2.0,24,17,18,17,22,20,17,20,15,16,17,22,22,16,23,15,24,21,23,17,24,20,21,20,17,18,21,16,20,22,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,0 15,2,0.07408189291668611,0.01981737462433729,-2.6405437721959744,3.198,0 15,2,0.07408189291668611,0.01981737462433729,-2.6405437721959744,3.198,0 27,2,0.07460387857712653,0.022831453680477825,-2.630500938084224,3.312,25 21,2,0.07719174756444665,0.01760398110908603,-2.595860399321458,5.148,25 21,2,0.07719174756444665,0.01760398110908603,-2.595860399321458,5.148,25 21,2,0.07719174756444665,0.01760398110908603,-2.595860399321458,5.148,25 21,2,0.07719174756444665,0.01760398110908603,-2.595860399321458,5.148,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,25 21,2,0.07719174756444665,0.01760398110908603,-2.595860399321458,5.148,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98,17 25,2,0.07780937078209425,0.01793043045603563,-2.585946460755666,4.98
30,10,500,40,15,25,1,2.0,24,16,15,15,16,21,16,22,22,19,24,24,21,16,24,23,15,23,19,23,16,15,22,21,24,17,20,22,22,18,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,3 14,2,0.07683381651986101,0.03061727110602062,-2.5978476385276927,4.698,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,1 14,2,0.07615607766148072,0.02563777204316518,-2.611782342440387,4.768,3 14,2,0.07683381651986101,0.03061727110602062,-2.5978476385276927,4.698,1 14,2,0.07615607766148072,0.02563777204316518,-2.611782342440387,4.768,1 14,2,0.07615607766148072,0.02563777204316518,-2.611782342440387,4.768,1 14,2,0.07615607766148072,0.02563777204316518,-2.611782342440387,4.768,3 14,2,0.07683381651986101,0.03061727110602062,-2.5978476385276927,4.698,3 14,2,0.07683381651986101,0.03061727110602062,-2.5978476385276927,4.698,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,3 7,2,0.07477473285234497,0.025253820547954442,-2.623896699259454,3.986,3 7,2,0.07477473285234497,0.025253820547954442,-2.623896699259454,3.986,3 14,2,0.07683381651986101,0.03061727110602062,-2.5978476385276927,4.698,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,3 7,2,0.07477473285234497,0.025253820547954442,-2.623896699259454,3.986,3 7,2,0.07477473285234497,0.025253820547954442,-2.623896699259454,3.986,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47,8 3,2,0.076455622970627,0.024456412889975854,-2.6010784509131146,4.47
30,10,500,40,15,25,1,2.0,18,24,16,24,23,22,24,15,17,24,22,17,15,19,23,22,20,16,24,15,21,18,22,15,15,24,17,17,16,21,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,20 12,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 22,2,0.07743647033722464,0.020351258623173867,-2.591837641688079,4.24,12 22,2,0.07743647033722464,0.020351258623173867,-2.591837641688079,4.24,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 22,2,0.07743647033722464,0.020351258623173867,-2.591837641688079,4.24,12 22,2,0.07743647033722464,0.020351258623173867,-2.591837641688079,4.24,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 22,2,0.07743647033722464,0.020351258623173867,-2.591837641688079,4.24,12 14,2,0.07673384420098625,0.024181964682921664,-2.5965284970229825,4.586,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,19 12,2,0.07703609538996986,0.01858081030587096,-2.595000178247903,4.83,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,12 20,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,20 12,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,20 12,2,0.07830050890564334,0.02056857363013508,-2.578175330566179,4.842,19 20,2,0.0760955549978699,0.025929324208196006,-2.6055741384143793,4.272,19 22,2,0.0752315164294512,0.014313702491184056,-2.619895162655004,3.67
30,10,500,40,15,25,1,2.0,22,17,20,16,20,21,16,18,17,19,16,15,17,15,18,17,17,16,22,20,15,19,16,17,22,23,22,20,19,20,16 6,2,0.0732607274480127,0.018500265665351644,-2.651120077119153,3.35,26 6,2,0.07411417119540908,0.017955475529467812,-2.641986129858842,3.648,26 6,2,0.07411417119540908,0.017955475529467812,-2.641986129858842,3.648,26 6,2,0.07411417119540908,0.017955475529467812,-2.641986129858842,3.648,26 6,2,0.07411417119540908,0.017955475529467812,-2.641986129858842,3.648,26 6,2,0.07411417119540908,0.017955475529467812,-2.641986129858842,3.648,20 6,2,0.07402066290944267,0.017704678370218833,-2.6374435393129336,3.298,26 6,2,0.07411417119540908,0.017955475529467812,-2.641986129858842,3.648,6 22,2,0.0730387812857864,0.019836513366995642,-2.6574878646754496,3.392,26 6,2,0.07411417119540908,0.017955475529467812,-2.641986129858842,3.648,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,1 6,2,0.07397624682104731,0.022077096201109488,-2.639409281565537,3.52,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,17 6,2,0.07452477138955,0.03025544879336192,-2.63064556301409,3.616,6 15,2,0.07411512062342894,0.021314072779922852,-2.6350986347710665,3.452,6 15,2,0.07411512062342894,0.021314072779922852,-2.6350986347710665,3.452,6 15,2,0.07411512062342894,0.021314072779922852,-2.6350986347710665,3.452,1 6,2,0.07397624682104731,0.022077096201109488,-2.639409281565537,3.52,6 15,2,0.07411512062342894,0.021314072779922852,-2.6350986347710665,3.452,6 15,2,0.07411512062342894,0.021314072779922852,-2.6350986347710665,3.452,20 6,2,0.07402066290944267,0.017704678370218833,-2.6374435393129336,3.298,20 13,2,0.07132612208294636,0.01912388866281065,-2.6762193841782556,2.52,2 6,2,0.0730161727771509,0.026115457724759462,-2.6480287539421816,3.528
