P,epsilon,N,budget,min_prize,max_prize,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_1_EL,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_2_EL,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_3_EL,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_4_EL,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_5_EL,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_6_EL,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_7_EL,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_8_EL,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_9_EL,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_10_EL,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_11_EL,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_12_EL,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_13_EL,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_14_EL,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_15_EL,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_16_EL,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_17_EL,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_18_EL,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_19_EL
20,10,500,40,20,40,1,33,28,24,28,23,23,23,31,38,31,38,31,30,27,24,27,39,38,28,26,1,1,0.05809441338667054,0.0,0,0,0,1,1,0.05809441338667054,0.0,0,0,0,1,1,0.05809441338667054,0.0,0,0,0,1,1,0.05809441338667054,0.0,0,0,0,1,1,0.05809441338667054,0.0,0,0,0,13,1,0.06280108763754248,0.0,0,0,0,13,1,0.06280108763754248,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,8,1,0.06011753877419941,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0,19,1,0.06400672054313279,0.0,0,0,0
20,10,500,40,20,40,1,23,39,35,24,25,31,29,32,28,36,39,32,37,36,31,31,34,39,22,33,19,1,0.05845949311232367,0.0,0,0,0,19,1,0.05845949311232367,0.0,0,0,0,16,1,0.05888029197170284,0.0,0,0,0,19,1,0.05845949311232367,0.0,0,0,0,19,1,0.05845949311232367,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,6,1,0.06066105594839849,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,12,1,0.0596479779315349,0.0,0,0,0,6,1,0.06066105594839849,0.0,0,0,0,18,1,0.05248506392061713,0.000761910629222161,0,0,0
20,10,500,40,20,40,1,20,34,25,24,38,31,26,29,38,39,22,38,37,38,28,25,24,33,27,25,7,1,0.06515859756767445,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,4,1,0.06479587222864786,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,17,1,0.06303042654076829,0.0,0,0,0,17,1,0.06303042654076829,0.0,0,0,0,17,1,0.06303042654076829,0.0,0,0,0,7,1,0.06515859756767445,0.0,0,0,0,15,1,0.05961106245922511,0.0,0,0,0,4,1,0.06479587222864786,0.0,0,0,0,4,1,0.06479587222864786,0.0,0,0,0,4,1,0.06479587222864786,0.0,0,0,0,15,1,0.05961106245922511,0.0,0,0,0,1,1,0.05809803494964507,0.0,0,0,0
20,10,500,40,20,40,1,31,25,32,36,36,20,20,34,29,35,21,32,21,38,32,31,29,26,20,32,11,1,0.05861601107631356,0.0,0,0,0,11,1,0.05861601107631356,0.0,0,0,0,12,1,0.060331882636292626,0.0,0,0,0,12,1,0.060331882636292626,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,12,1,0.060331882636292626,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,4,1,0.062016070363727645,0.0,0,0,0,5 6,2,0.10915071005357854,0.03417486135099667,0,0,0
20,10,500,40,20,40,1,38,23,27,37,28,32,26,34,27,35,34,28,37,35,34,39,23,27,33,20,7,1,0.05828717534405351,0.0,0,0,0,4,1,0.05987493418143023,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,9,1,0.06116425199529893,0.0,0,0,0,19,1,0.05685247378373722,0.0005631714005705678,0,0,0,19,1,0.05685247378373722,0.0005631714005705678,0,0,0,19,1,0.05685247378373722,0.0005631714005705678,0,0,0
20,10,500,40,20,40,1,25,39,34,32,26,39,20,38,25,28,35,25,20,32,29,26,27,26,35,31,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,19,1,0.05980375825373503,0.0,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0,19,1,0.05980375825373503,0.0,0,0,0,19,1,0.05980375825373503,0.0,0,0,0,11,1,0.0680463383841136,0.003493800311629472,0,0,0
20,10,500,40,20,40,1,22,39,25,25,24,27,30,37,20,38,21,37,23,34,39,25,28,37,37,39,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,16,1,0.06568389893417406,0.004791251506121824,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0,0,1,0.0641555947571262,0.005677562879922828,0,0,0
20,10,500,40,20,40,1,38,20,21,36,31,33,20,35,22,24,23,22,21,25,24,39,36,35,38,26,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0,17,1,0.06517887263354998,0.009332527315762337,0,0,0
20,10,500,40,20,40,1,24,29,21,37,33,25,33,36,29,29,31,39,20,37,26,30,26,25,37,38,6,1,0.06589378329518429,0.0,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,6,1,0.06589378329518429,0.0,0,0,0,6,1,0.06589378329518429,0.0,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,6,1,0.06589378329518429,0.0,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,6,1,0.06589378329518429,0.0,0,0,0,6,1,0.06589378329518429,0.0,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0,5,1,0.06589780262980718,0.014652003451596325,0,0,0
20,10,500,40,20,40,1,33,35,28,36,22,34,37,30,38,29,20,33,20,22,32,22,32,32,25,27,3,1,0.059826432326334916,0.005435387798545582,0,0,0,3,1,0.059826432326334916,0.005435387798545582,0,0,0,9,1,0.05994629547157355,0.0,0,0,0,9,1,0.05994629547157355,0.0,0,0,0,16,1,0.05788106493291363,0.0,0,0,0,9,1,0.05994629547157355,0.0,0,0,0,9,1,0.05994629547157355,0.0,0,0,0,9,1,0.05994629547157355,0.0,0,0,0,19,1,0.05840655146723177,0.0,0,0,0,9,1,0.05994629547157355,0.0,0,0,0,9,1,0.05994629547157355,0.0,0,0,0,3,1,0.059826432326334916,0.005435387798545582,0,0,0,3,1,0.059826432326334916,0.005435387798545582,0,0,0,19,1,0.05840655146723177,0.0,0,0,0,17,1,0.05493356889561173,0.0,0,0,0,3,1,0.059826432326334916,0.005435387798545582,0,0,0,3,1,0.059826432326334916,0.005435387798545582,0,0,0,3,1,0.059826432326334916,0.005435387798545582,0,0,0,3,1,0.059826432326334916,0.005435387798545582,0,0,0
20,10,500,40,20,40,1,30,23,26,26,25,35,27,28,24,31,34,28,30,35,34,35,30,23,27,31,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,19,1,0.060352013787480896,0.0,0,0,0,19,1,0.060352013787480896,0.0,0,0,0,19,1,0.060352013787480896,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,6,1,0.061469467312061335,0.0,0,0,0,12,1,0.06458664460732101,0.0,0,0,0,6,1,0.061469467312061335,0.0,0,0,0,6,1,0.061469467312061335,0.0,0,0,0,6,1,0.061469467312061335,0.0,0,0,0,14,1,0.055031426655134406,0.004078397705663968,0,0,0
20,10,500,40,20,40,1,34,24,27,33,23,24,35,25,22,24,36,27,38,28,30,29,35,31,35,20,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,13,1,0.06310798000396484,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,13,1,0.06310798000396484,0.0,0,0,0,13,1,0.06310798000396484,0.0,0,0,0,13,1,0.06310798000396484,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,6,1,0.06822309105717467,0.0,0,0,0,13,1,0.06310798000396484,0.0,0,0,0,19,1,0.05894935615995344,0.0,0,0,0
20,10,500,40,20,40,1,33,26,28,30,20,37,29,21,32,29,27,34,38,23,32,27,30,25,25,20,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,9,1,0.05712617418313287,0.0,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,19 4,2,0.12173510903362267,0.004270216189147557,0,0,0,9,1,0.05712617418313287,0.0,0,0,0
20,10,500,40,20,40,1,20,39,36,31,30,24,37,21,21,31,39,20,31,31,28,21,21,25,29,29,13,1,0.061009174197792636,0.0,0,0,0,13,1,0.061009174197792636,0.0,0,0,0,15,1,0.06106143273914099,0.0,0,0,0,13,1,0.061009174197792636,0.0,0,0,0,6,1,0.06083631457189867,0.0,0,0,0,15,1,0.06106143273914099,0.0,0,0,0,6,1,0.06083631457189867,0.0,0,0,0,6,1,0.06083631457189867,0.0,0,0,0,6,1,0.06083631457189867,0.0,0,0,0,6,1,0.06083631457189867,0.0,0,0,0,6,1,0.06083631457189867,0.0,0,0,0,19,1,0.057689660909053815,0.0,0,0,0,19,1,0.057689660909053815,0.0,0,0,0,0 11,2,0.0977947209650552,0.021899804964631994,0,0,0,15,1,0.06106143273914099,0.0,0,0,0,15,1,0.06106143273914099,0.0,0,0,0,0 11,2,0.0977947209650552,0.021899804964631994,0,0,0,17,1,0.05636530624372261,0.0006615921261395477,0,0,0,17,1,0.05636530624372261,0.0006615921261395477,0,0,0
20,10,500,40,20,40,1,35,35,22,38,38,30,24,22,20,28,32,22,32,22,28,27,22,28,26,34,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,16,1,0.06527577133023126,0.0,0,0,0,0,1,0.0632938603578109,0.006312701730398072,0,0,0,0,1,0.0632938603578109,0.006312701730398072,0,0,0,0,1,0.0632938603578109,0.006312701730398072,0,0,0,0,1,0.0632938603578109,0.006312701730398072,0,0,0
20,10,500,40,20,40,1,37,34,22,30,30,23,36,23,32,33,39,25,35,23,20,32,38,39,36,38,14,1,0.05999787317267949,0.0,0,0,0,14,1,0.05999787317267949,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,9,1,0.058434722421194865,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,19,1,0.06214353419944988,0.0,0,0,0,14,1,0.05999787317267949,0.0,0,0,0,14,1,0.05999787317267949,0.0,0,0,0,9,1,0.058434722421194865,0.0,0,0,0,9,1,0.058434722421194865,0.0,0,0,0,17,1,0.055674244119885634,0.0,0,0,0,17,1,0.055674244119885634,0.0,0,0,0,3,1,0.05446783870888084,0.0,0,0,0,2,1,0.050560845706795705,0.0,0,0,0
20,10,500,40,20,40,1,28,29,23,20,39,29,27,33,33,21,21,24,29,24,37,24,20,28,36,21,10,1,0.062329353396981535,0.0,0,0,0,10,1,0.062329353396981535,0.0,0,0,0,10,1,0.062329353396981535,0.0,0,0,0,10,1,0.062329353396981535,0.0,0,0,0,10,1,0.062329353396981535,0.0,0,0,0,10,1,0.062329353396981535,0.0,0,0,0,10,1,0.062329353396981535,0.0,0,0,0,19,1,0.06031989918774136,0.0,0,0,0,10,1,0.062329353396981535,0.0,0,0,0,1,1,0.058790738586924324,0.0,0,0,0,1,1,0.058790738586924324,0.0,0,0,0,1,1,0.058790738586924324,0.0,0,0,0,1,1,0.058790738586924324,0.0,0,0,0,1,1,0.058790738586924324,0.0,0,0,0,19,1,0.06031989918774136,0.0,0,0,0,19,1,0.06031989918774136,0.0,0,0,0,13,1,0.0562965225806478,0.0,0,0,0,13,1,0.0562965225806478,0.0,0,0,0,18,1,0.058362277259036206,0.0009235252786985701,0,0,0
20,10,500,40,20,40,1,32,26,35,21,32,21,34,23,31,23,31,39,38,31,38,23,20,39,35,34,14,1,0.06264717548008474,0.0,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,14,1,0.06264717548008474,0.0,0,0,0,14,1,0.06264717548008474,0.0,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,2,1,0.062452588697028286,0.0,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0,7,1,0.06399350889525018,0.005613357067726107,0,0,0
20,10,500,40,20,40,1,26,25,38,23,29,22,38,20,22,26,23,23,32,30,35,25,36,37,30,32,1,1,0.0548421044111279,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,12,1,0.05938881779709698,0.002348952548165145,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,10,1,0.059369873664911185,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,19,1,0.06156120680047347,0.0,0,0,0,12,1,0.05938881779709698,0.002348952548165145,0,0,0,12,1,0.05938881779709698,0.002348952548165145,0,0,0
20,10,500,40,20,40,1,37,28,30,23,34,33,32,21,27,21,25,26,22,34,22,34,34,32,39,39,11,1,0.061716602501937265,0.0,0,0,0,11,1,0.061716602501937265,0.0,0,0,0,11,1,0.061716602501937265,0.0,0,0,0,11,1,0.061716602501937265,0.0,0,0,0,10,1,0.0589743253140424,0.0,0,0,0,7,1,0.06102398372414087,0.0,0,0,0,7,1,0.06102398372414087,0.0,0,0,0,8,1,0.05611113247702867,0.0,0,0,0,8,1,0.05611113247702867,0.0,0,0,0,10,1,0.0589743253140424,0.0,0,0,0,10,1,0.0589743253140424,0.0,0,0,0,10,1,0.0589743253140424,0.0,0,0,0,10,1,0.0589743253140424,0.0,0,0,0,11,1,0.061716602501937265,0.0,0,0,0,11,1,0.061716602501937265,0.0,0,0,0,11,1,0.061716602501937265,0.0,0,0,0,16,1,0.05214223501765965,0.0,0,0,0,17,1,0.05625718057858717,0.0,0,0,0,10,1,0.0589743253140424,0.0,0,0,0
20,10,500,40,20,40,1,29,35,36,32,34,37,23,20,23,30,24,38,35,21,27,29,29,35,35,23,10,1,0.05854245544197669,0.0,0,0,0,3,1,0.060730805926971436,0.0,0,0,0,3,1,0.060730805926971436,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,3,1,0.060730805926971436,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,3,1,0.060730805926971436,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,15,1,0.059783526532235474,0.0,0,0,0,0,1,0.05737044996143514,0.013914020723868003,0,0,0,0,1,0.05737044996143514,0.013914020723868003,0,0,0,3,1,0.060730805926971436,0.0,0,0,0,0,1,0.05737044996143514,0.013914020723868003,0,0,0
20,10,500,40,20,40,1,34,26,36,24,23,37,31,33,27,20,34,20,20,21,37,25,37,24,35,28,19,1,0.05308273015368169,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,15,1,0.05650559519606529,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,8,1,0.059455257806681205,0.0,0,0,0,8,1,0.059455257806681205,0.0,0,0,0,15,1,0.05650559519606529,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,13,1,0.06279788056702998,0.0,0,0,0,11 12,2,0.10466616462614882,0.023731850258121856,0,0,0,11 12,2,0.10466616462614882,0.023731850258121856,0,0,0,11 12,2,0.10466616462614882,0.023731850258121856,0,0,0,0,1,0.05736617197038471,0.0,0,0,0,9 12,2,0.10559298391288835,0.018724166304254882,0,0,0
20,10,500,40,20,40,1,29,35,31,20,23,23,20,39,34,23,25,34,23,36,26,26,38,25,23,31,15,1,0.06385772137296086,0.0,0,0,0,15,1,0.06385772137296086,0.0,0,0,0,15,1,0.06385772137296086,0.0,0,0,0,12,1,0.06245724864907079,0.0,0,0,0,15,1,0.06385772137296086,0.0,0,0,0,1,1,0.06395472938072355,0.0,0,0,0,15,1,0.06385772137296086,0.0,0,0,0,1,1,0.06395472938072355,0.0,0,0,0,1,1,0.06395472938072355,0.0,0,0,0,5,1,0.06375273906751786,0.0,0,0,0,5,1,0.06375273906751786,0.0,0,0,0,5,1,0.06375273906751786,0.0,0,0,0,5,1,0.06375273906751786,0.0,0,0,0,5,1,0.06375273906751786,0.0,0,0,0,5,1,0.06375273906751786,0.0,0,0,0,15,1,0.06385772137296086,0.0,0,0,0,5,1,0.06375273906751786,0.0,0,0,0,17,1,0.05911799217992434,0.0,0,0,0,17,1,0.05911799217992434,0.0,0,0,0
20,10,500,40,20,40,1,36,27,21,35,22,20,22,27,38,20,29,39,34,26,31,39,35,36,32,21,1,1,0.06143491917705798,0.0,0,0,0,8,1,0.05858312553146808,0.0,0,0,0,7,1,0.05887006933928552,0.0,0,0,0,7,1,0.05887006933928552,0.0,0,0,0,7,1,0.05887006933928552,0.0,0,0,0,11,1,0.060495301494993846,0.0054853530758922475,0,0,0,11,1,0.060495301494993846,0.0054853530758922475,0,0,0,6,1,0.05872309802617937,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,1,1,0.06143491917705798,0.0,0,0,0,11,1,0.060495301494993846,0.0054853530758922475,0,0,0
