P,epsilon,N,budget,min_prize,max_prize,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_1_EL,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_2_EL,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_3_EL,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_4_EL,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_5_EL,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_6_EL,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_7_EL,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_8_EL,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_9_EL
10,10,500,40,8,10,1,9,8,9,9,9,9,8,8,9,9,0 1 2 9,4,0.4246812358630423,0.06414396531667937,0,0,0,0 1 9 8,4,0.45962213833512533,0.14545484185258356,0,0,0,0 1 6 9,4,0.45362903192325865,0.13117539473218065,0,0,0,8 1 0 6,4,0.4653767104176792,0.24017880276464193,0,0,0,0 8 6 1,4,0.4653767104176792,0.2401788027646419,0,0,0,0 8 6 1,4,0.4653767104176792,0.2401788027646419,0,0,0,0 1 6 8,4,0.4653767104176792,0.24017880276464193,0,0,0,0 1 8 6,4,0.4653767104176792,0.24017880276464193,0,0,0,0 1 8 6,4,0.4653767104176792,0.24017880276464193,0,0,0
10,10,500,40,8,10,1,8,8,8,8,8,8,9,9,8,8,0 2 3 7,4,0.44285379303542344,0.17986849352609524,0,0,0,0 2 3 4 5,5,0.54133795914207,0.25098415416521236,0,0,0,0 2 3 4 5,5,0.54133795914207,0.25098415416521236,0,0,0,0 2 3 4 5,5,0.54133795914207,0.25098415416521236,0,0,0,0 2 5 7,4,0.44252504170616824,0.12598446128242813,0,0,0,0 2 5 7,4,0.44252504170616824,0.12598446128242813,0,0,0,9 2 5 7,4,0.4332997996991612,0.19055593663020515,0,0,0,9 2 5 7,4,0.4332997996991612,0.19055593663020515,0,0,0,0 2 3 5 9,5,0.5418042221298301,0.2663803652022583,0,0,0
10,10,500,40,8,10,1,9,8,8,9,8,8,8,8,9,8,1 2 5 6 9,5,0.5457678631116443,0.2716353899443554,0,0,0,8 2 5 6,4,0.4421501241314878,0.17445835150131336,0,0,0,1 2 5 6 9,5,0.5457678631116443,0.2716353899443554,0,0,0,1 2 5 6 9,5,0.5457678631116443,0.2716353899443554,0,0,0,1 2 5 6 9,5,0.5457678631116443,0.2716353899443554,0,0,0,1 2 5 6 9,5,0.5457678631116443,0.2716353899443554,0,0,0,8 2 5 6,4,0.4421501241314878,0.17445835150131336,0,0,0,8 2 5 6,4,0.4421501241314878,0.17445835150131336,0,0,0,8 2 5 6,4,0.4421501241314878,0.17445835150131336,0,0,0
10,10,500,40,8,10,1,8,9,9,9,9,9,8,9,9,9,8 9 3 4,4,0.4927764576473933,0.1363579931329634,0,0,0,8 3 4 6,4,0.5016691588655448,0.2504179011063822,0,0,0,8 3 4 6,4,0.5016691588655448,0.2504179011063822,0,0,0,8 3 4 6,4,0.5016691588655448,0.2504179011063822,0,0,0,8 3 4 6,4,0.5016691588655448,0.2504179011063822,0,0,0,8 3 4 6,4,0.5016691588655448,0.2504179011063822,0,0,0,8 3 4 6,4,0.5016691588655448,0.2504179011063822,0,0,0,8 3 4 6,4,0.5016691588655448,0.2504179011063822,0,0,0,8 2 3 4,4,0.49500161625793804,0.20417198793418795,0,0,0
10,10,500,40,8,10,1,8,8,8,9,9,8,8,9,8,8,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0,0 5 6 8 9,5,0.5879453430456886,0.3736425954275439,0,0,0
10,10,500,40,8,10,1,9,8,8,8,9,9,8,9,8,9,0 8 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,0 8 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,8 0 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,8 0 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,8 0 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,8 0 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,8 0 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,8 0 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0,8 0 3 7,4,0.5063762128248689,0.17919686485788383,0,0,0
10,10,500,40,8,10,1,9,8,9,8,9,9,9,8,8,9,9 3 6 1,4,0.4527215001371828,0.13261380652132093,0,0,0,1 3 6 7,4,0.46729439142404594,0.1790146083116752,0,0,0,1 9 6 7,4,0.4692054678466387,0.17852298544511863,0,0,0,1 4 6 7,4,0.47137838250434344,0.22902143100016736,0,0,0,1 4 9 7,4,0.46752738487339235,0.2074145520934292,0,0,0,9 4 1 7,4,0.46752738487339235,0.2074145520934292,0,0,0,9 4 1 7,4,0.46752738487339235,0.2074145520934292,0,0,0,1 4 6 7,4,0.47137838250434344,0.22902143100016736,0,0,0,1 3 4 7,4,0.4656163084507995,0.2295030561682005,0,0,0
10,10,500,40,8,10,1,9,8,8,8,8,8,8,9,9,8,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0,0 9 4 6,4,0.4886401539497392,0.2782447827945033,0,0,0
10,10,500,40,8,10,1,9,9,9,9,8,8,8,9,8,8,8 9 2 4,4,0.4758405039740074,0.19437731092082763,0,0,0,8 9 2 4,4,0.4758405039740074,0.19437731092082763,0,0,0,8 9 2 4,4,0.4758405039740074,0.19437731092082763,0,0,0,8 9 2 4,4,0.4758405039740074,0.19437731092082763,0,0,0,8 9 2 4,4,0.4758405039740074,0.19437731092082763,0,0,0,8 9 2 4,4,0.4758405039740074,0.19437731092082763,0,0,0,8 9 4 7,4,0.47186532937842496,0.2108008240843976,0,0,0,8 9 4 7,4,0.47186532937842496,0.2108008240843976,0,0,0,9 2 4 7,4,0.460194216974907,0.18334170577365919,0,0,0
10,10,500,40,8,10,1,9,8,9,8,8,9,8,8,8,8,3 4 6 7 8,5,0.5996525343024621,0.3391592626777183,0,0,0,3 4 6 7 9,5,0.5908409533276742,0.30960706121657794,0,0,0,3 4 6 7 8,5,0.5996525343024621,0.3391592626777183,0,0,0,3 4 6 7 8,5,0.5996525343024621,0.3391592626777183,0,0,0,3 4 6 7 9,5,0.5908409533276742,0.30960706121657794,0,0,0,3 4 6 7 8,5,0.5996525343024621,0.3391592626777183,0,0,0,3 4 6 7 8,5,0.5996525343024621,0.3391592626777183,0,0,0,3 4 6 7 8,5,0.5996525343024621,0.3391592626777183,0,0,0,3 4 6 7 8,5,0.5996525343024621,0.3391592626777183,0,0,0
10,10,500,40,8,10,1,9,8,8,8,9,9,8,8,9,8,0 1 4 7,4,0.48833702176637656,0.2350542502053265,0,0,0,0 1 4 7,4,0.48833702176637656,0.2350542502053265,0,0,0,0 1 4 7,4,0.48833702176637656,0.2350542502053265,0,0,0,0 1 4 7,4,0.48833702176637656,0.2350542502053265,0,0,0,0 1 6 7,4,0.48750616508598926,0.2255108153169501,0,0,0,0 1 6 7,4,0.48750616508598926,0.2255108153169501,0,0,0,0 1 3 7,4,0.485156152198329,0.24833417540373015,0,0,0,0 1 6 7,4,0.48750616508598926,0.2255108153169501,0,0,0,0 1 6 7,4,0.48750616508598926,0.2255108153169501,0,0,0
10,10,500,40,8,10,1,9,8,8,9,9,9,9,9,8,8,8 2 5 6,4,0.45564948377582015,0.2348613073016324,0,0,0,9 2 5 6,4,0.4674850316969275,0.23541189936155393,0,0,0,9 2 5 6,4,0.4674850316969275,0.23541189936155393,0,0,0,9 2 5 6,4,0.4674850316969275,0.23541189936155393,0,0,0,9 2 5 6,4,0.4674850316969275,0.23541189936155393,0,0,0,9 2 5 6,4,0.4674850316969275,0.23541189936155393,0,0,0,9 2 5 6,4,0.4674850316969275,0.23541189936155393,0,0,0,8 9 2 6,4,0.46179717315156815,0.19593121888165843,0,0,0,8 2 3 6,4,0.44582517173106967,0.23768234041529734,0,0,0
10,10,500,40,8,10,1,9,8,8,8,8,9,9,9,9,9,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 1 6,4,0.506641252820792,0.3023874160642419,0,0,0,9 4 5 1,4,0.48100602054372277,0.19267260038864925,0,0,0
10,10,500,40,8,10,1,8,8,8,9,9,9,9,8,8,8,0 5 6 7,4,0.4656286909114776,0.17236037307606905,0,0,0,0 3 5 7,4,0.4578138086076555,0.17010313833139373,0,0,0,0 3 6 7,4,0.4564419313904798,0.23576530618335245,0,0,0,0 3 5 7,4,0.4578138086076555,0.17010313833139373,0,0,0,0 3 6 7,4,0.4564419313904798,0.23576530618335245,0,0,0,0 3 6 7,4,0.4564419313904798,0.23576530618335245,0,0,0,0 5 6 7,4,0.4656286909114776,0.17236037307606905,0,0,0,0 5 6 7,4,0.4656286909114776,0.17236037307606905,0,0,0,0 4 6 7,4,0.45331151258393204,0.264588942942303,0,0,0
10,10,500,40,8,10,1,9,8,9,9,9,9,8,9,8,8,8 1 6 7,4,0.46343101961979244,0.2199221968005848,0,0,0,8 9 1 7,4,0.4699372394893216,0.15245280977073378,0,0,0,8 9 1 7,4,0.4699372394893216,0.15245280977073378,0,0,0,8 9 1 7,4,0.4699372394893216,0.15245280977073378,0,0,0,8 9 6 7,4,0.45985940426745986,0.2080651903665996,0,0,0,8 9 1 7,4,0.4699372394893216,0.15245280977073378,0,0,0,8 9 1 7,4,0.4699372394893216,0.15245280977073378,0,0,0,8 1 9 7,4,0.4699372394893216,0.15245280977073378,0,0,0,8 1 9 6,4,0.45878140550975877,0.17919724939575293,0,0,0
10,10,500,40,8,10,1,8,8,9,8,8,8,8,8,9,9,0 8 4 7,4,0.4773606358976556,0.235414446019695,0,0,0,0 2 4 7,4,0.48573710946161436,0.24561001701025834,0,0,0,0 2 4 7,4,0.48573710946161436,0.24561001701025834,0,0,0,0 2 4 7,4,0.48573710946161436,0.24561001701025834,0,0,0,0 2 4 7,4,0.48573710946161436,0.24561001701025834,0,0,0,0 2 4 7,4,0.48573710946161436,0.24561001701025834,0,0,0,0 8 4 7,4,0.4773606358976556,0.235414446019695,0,0,0,0 8 4 7,4,0.4773606358976556,0.235414446019695,0,0,0,0 2 4 7,4,0.48573710946161436,0.24561001701025834,0,0,0
10,10,500,40,8,10,1,9,8,8,8,9,9,9,9,9,8,9 3 6 7,4,0.4906916773107835,0.23323025903623254,0,0,0,9 3 6 7,4,0.4906916773107835,0.23323025903623254,0,0,0,9 3 6 7,4,0.4906916773107835,0.23323025903623254,0,0,0,0 3 6 7,4,0.4802849458234736,0.11690905527013767,0,0,0,0 3 6 7,4,0.4802849458234736,0.11690905527013767,0,0,0,0 3 6 7,4,0.4802849458234736,0.11690905527013767,0,0,0,9 3 6 7,4,0.4906916773107835,0.23323025903623254,0,0,0,9 3 6 7,4,0.4906916773107835,0.23323025903623254,0,0,0,9 3 6 7,4,0.4906916773107835,0.23323025903623254,0,0,0
10,10,500,40,8,10,1,9,8,8,8,8,8,9,9,9,8,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0,8 9 5 6,4,0.4867865033004637,0.18328153019719795,0,0,0,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0,8 9 4 5,4,0.503472303526589,0.22336749355718066,0,0,0
10,10,500,40,8,10,1,9,8,8,9,9,8,8,9,9,9,1 6 9 7,4,0.46773129868430485,0.2695769195179595,0,0,0,1 3 9 7,4,0.45786847022532756,0.21542497675035321,0,0,0,1 3 9 7,4,0.45786847022532756,0.21542497675035321,0,0,0,1 6 9 7,4,0.46773129868430485,0.2695769195179595,0,0,0,1 9 6 7,4,0.46773129868430485,0.2695769195179595,0,0,0,1 9 6 7,4,0.46773129868430485,0.2695769195179595,0,0,0,1 3 6 7,4,0.4605834837546472,0.27646454599000103,0,0,0,1 3 6 7,4,0.4605834837546472,0.27646454599000103,0,0,0,1 4 6 7,4,0.44471778663150957,0.19649119610503357,0,0,0
10,10,500,40,8,10,1,9,9,9,9,8,9,9,8,9,8,8 0 1 7,4,0.41856019295811914,0.13393420418643093,0,0,0,8 3 6 7,4,0.44825369383666513,0.2059421258002893,0,0,0,8 3 6 7,4,0.44825369383666513,0.2059421258002893,0,0,0,8 3 6 7,4,0.44825369383666513,0.2059421258002893,0,0,0,8 3 6 7,4,0.44825369383666513,0.2059421258002893,0,0,0,8 3 6 7,4,0.44825369383666513,0.2059421258002893,0,0,0,8 9 6 7,4,0.43645294575698584,0.2164231186551799,0,0,0,8 9 6 7,4,0.43645294575698584,0.2164231186551799,0,0,0,8 0 6 1,4,0.4226006538482007,0.1274757467712749,0,0,0
10,10,500,40,8,10,1,8,9,8,9,9,9,9,8,8,9,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 2 5,4,0.47574648030495514,0.23129191867582394,0,0,0,8 1 4 5,4,0.4584088702682845,0.2695119077151279,0,0,0
10,10,500,40,8,10,1,8,9,8,8,9,8,8,8,9,8,8 0 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,0 8 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,0 8 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,0 8 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,0 8 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,0 8 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,0 8 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,8 0 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0,0 8 3 7,4,0.5034315523704759,0.24980087168727488,0,0,0
10,10,500,40,8,10,1,9,9,9,9,8,9,8,9,9,8,9 3 4 5,4,0.4534173315242767,0.15833046669572226,0,0,0,8 9 3 5,4,0.4595203673049739,0.16877955132265127,0,0,0,8 1 3 5,4,0.46957188870323924,0.26163034538849717,0,0,0,8 1 3 5,4,0.46957188870323924,0.26163034538849717,0,0,0,8 1 3 5,4,0.46957188870323924,0.26163034538849717,0,0,0,8 1 3 5,4,0.46957188870323924,0.26163034538849717,0,0,0,1 3 4 5,4,0.4634688529225422,0.270702835396779,0,0,0,1 3 4 5,4,0.4634688529225422,0.270702835396779,0,0,0,1 3 4 5,4,0.4634688529225422,0.270702835396779,0,0,0
10,10,500,40,8,10,1,9,9,8,9,9,9,8,9,8,9,0 9 5 6,4,0.4531665754334729,0.20577928477429494,0,0,0,0 3 5 6,4,0.46361703478170235,0.182029735919241,0,0,0,0 9 5 6,4,0.4531665754334729,0.20577928477429494,0,0,0,0 9 3 5,4,0.46570488251479353,0.17731164283287323,0,0,0,0 9 3 5,4,0.46570488251479353,0.17731164283287323,0,0,0,0 9 3 5,4,0.46570488251479353,0.17731164283287323,0,0,0,0 9 3 5,4,0.46570488251479353,0.17731164283287323,0,0,0,0 9 3 5,4,0.46570488251479353,0.17731164283287323,0,0,0,0 1 3 5,4,0.4629794971254043,0.23116549079715065,0,0,0
10,10,500,40,8,10,1,8,9,8,9,9,9,8,9,8,8,8 1 4 7,4,0.48694084903177254,0.26584131245137743,0,0,0,8 1 4 7,4,0.48694084903177254,0.26584131245137743,0,0,0,1 4 5 7,4,0.48526891133644695,0.2027525447532348,0,0,0,8 1 4 7,4,0.48694084903177254,0.26584131245137743,0,0,0,1 4 5 7,4,0.48526891133644695,0.2027525447532348,0,0,0,8 1 4 7,4,0.48694084903177254,0.26584131245137743,0,0,0,0 1 4 7,4,0.4800255452978493,0.21442996772927647,0,0,0,0 1 4 5,4,0.4583811116987909,0.1836565115278522,0,0,0,0 1 4 5,4,0.4583811116987909,0.1836565115278522,0,0,0
10,10,500,40,8,10,1,9,9,9,8,9,9,8,9,9,8,8 9 2 0,4,0.4498987340202759,0.24328198607771967,0,0,0,8 9 2 4,4,0.4606670541406918,0.17041743135989643,0,0,0,9 2 3 4,4,0.4534778372578514,0.17539396379992803,0,0,0,9 2 3 4,4,0.4534778372578514,0.17539396379992803,0,0,0,8 0 2 4,4,0.4586496495243164,0.15507269405520638,0,0,0,8 2 3 4,4,0.45377420222410086,0.20108923946260437,0,0,0,8 9 2 4,4,0.4606670541406918,0.17041743135989643,0,0,0,9 2 3 4,4,0.4534778372578514,0.17539396379992803,0,0,0,8 9 2 4,4,0.4606670541406918,0.17041743135989643,0,0,0
10,10,500,40,8,10,1,8,9,8,9,9,8,8,8,9,8,9 2 4 7,4,0.44716190696902053,0.12314072387691108,0,0,0,1 2 4 7,4,0.4551632177243247,0.06019566707309166,0,0,0,1 4 5 7,4,0.4563096148156307,0.06934871445259723,0,0,0,1 4 5 7,4,0.4563096148156307,0.06934871445259723,0,0,0,1 4 5 7,4,0.4563096148156307,0.06934871445259723,0,0,0,1 4 5 7,4,0.4563096148156307,0.06934871445259723,0,0,0,1 4 9 7,4,0.44611007433291894,0.06811439176166946,0,0,0,1 4 6 7,4,0.44790957210438764,0.21751921719490655,0,0,0,9 4 5 7,4,0.4483083040603266,0.13229377125641664,0,0,0
10,10,500,40,8,10,1,8,8,9,8,8,9,9,8,8,8,0 1 3 7 8,5,0.5717248131886091,0.37839930224612184,0,0,0,1 3 4 7 8,5,0.570290864092756,0.3551780409910507,0,0,0,0 1 3 7 8,5,0.5717248131886091,0.37839930224612184,0,0,0,0 1 4 7 8,5,0.5669592008362414,0.25241655113234535,0,0,0,1 3 4 7 8,5,0.570290864092756,0.3551780409910507,0,0,0,0 1 4 7 8,5,0.5669592008362414,0.25241655113234535,0,0,0,0 1 3 4 7,5,0.5674803893415415,0.2707484489874031,0,0,0,0 1 3 4 8,5,0.5729579774406274,0.22777311980395995,0,0,0,0 1 3 4 8,5,0.5729579774406274,0.22777311980395995,0,0,0
10,10,500,40,8,10,1,8,8,9,8,8,8,8,9,9,9,0 1 3 4 5,5,0.5519143867668437,0.19744400046467864,0,0,0,1 3 4 5 6,5,0.5571716673564082,0.3685864232477105,0,0,0,0 1 3 4 5,5,0.5519143867668437,0.19744400046467864,0,0,0,1 3 4 5 6,5,0.5571716673564082,0.3685864232477105,0,0,0,1 3 4 5 6,5,0.5571716673564082,0.3685864232477105,0,0,0,0 1 3 4 6,5,0.5523482259534406,0.2937716677957917,0,0,0,0 1 3 4 6,5,0.5523482259534406,0.2937716677957917,0,0,0,0 1 3 4 6,5,0.5523482259534406,0.2937716677957917,0,0,0,1 3 4 5 6,5,0.5571716673564082,0.3685864232477105,0,0,0
10,10,500,40,8,10,1,8,9,8,8,8,9,9,8,9,9,0 9 5 7,4,0.4794037937663312,0.20830893720972724,0,0,0,0 9 5 7,4,0.4794037937663312,0.20830893720972724,0,0,0,0 5 6 7,4,0.47626736094708233,0.2187252007874652,0,0,0,0 9 5 6,4,0.4842667622599361,0.29109340923716986,0,0,0,0 9 5 6,4,0.4842667622599361,0.29109340923716986,0,0,0,0 9 5 6,4,0.4842667622599361,0.29109340923716986,0,0,0,0 9 5 6,4,0.4842667622599361,0.29109340923716986,0,0,0,0 9 5 6,4,0.4842667622599361,0.29109340923716986,0,0,0,0 9 6 8,4,0.4707479257804577,0.1728411640604736,0,0,0
10,10,500,40,8,10,1,9,9,9,8,8,9,8,9,9,8,8 1 2 4,4,0.45797430954692286,0.21396691135408613,0,0,0,1 2 4 7,4,0.46499859830914647,0.15040434060105318,0,0,0,1 2 4 7,4,0.46499859830914647,0.15040434060105318,0,0,0,1 2 4 7,4,0.46499859830914647,0.15040434060105318,0,0,0,1 2 4 7,4,0.46499859830914647,0.15040434060105318,0,0,0,1 2 4 7,4,0.46499859830914647,0.15040434060105318,0,0,0,1 2 4 7,4,0.46499859830914647,0.15040434060105318,0,0,0,1 2 4 7,4,0.46499859830914647,0.15040434060105318,0,0,0,1 2 3 4,4,0.4523868672549857,0.17372906396878146,0,0,0
10,10,500,40,8,10,1,9,9,9,8,9,8,9,9,9,9,9 4 5 6,4,0.46851674781937747,0.22913016910075218,0,0,0,9 3 4 6,4,0.4576083979769092,0.23522345860908478,0,0,0,9 4 5 6,4,0.46851674781937747,0.22913016910075218,0,0,0,0 9 4 6,4,0.4648128120888476,0.2047117198909461,0,0,0,0 9 4 6,4,0.4648128120888476,0.2047117198909461,0,0,0,9 4 5 6,4,0.46851674781937747,0.22913016910075218,0,0,0,0 9 4 6,4,0.4648128120888476,0.2047117198909461,0,0,0,9 4 5 6,4,0.46851674781937747,0.22913016910075218,0,0,0,9 2 5 6,4,0.44549881914479833,0.2040175899221017,0,0,0
10,10,500,40,8,10,1,9,9,9,8,9,9,8,8,8,8,0 1 4 8,4,0.49594107172307,0.28182557923712714,0,0,0,0 8 4 1,4,0.49594107172307,0.28182557923712714,0,0,0,8 1 4 0,4,0.49594107172307,0.28182557923712714,0,0,0,8 0 4 1,4,0.49594107172307,0.28182557923712714,0,0,0,8 0 4 9,4,0.4889634525476426,0.20807581425337826,0,0,0,8 0 4 9,4,0.4889634525476426,0.20807581425337826,0,0,0,0 9 4 8,4,0.4889634525476426,0.20807581425337826,0,0,0,0 9 4 1,4,0.4836379155214033,0.21781450137725472,0,0,0,0 1 4 9,4,0.4836379155214033,0.21781450137725472,0,0,0
10,10,500,40,8,10,1,9,9,8,9,8,9,8,9,8,8,8 1 9 6,4,0.44524408602460297,0.14560160706860503,0,0,0,8 1 3 9,4,0.4554488718349674,0.23738939178622287,0,0,0,8 1 9 0,4,0.45499794568051677,0.1828371807208108,0,0,0,0 1 3 9,4,0.4580796913492941,0.2491022462549556,0,0,0,0 1 3 9,4,0.4580796913492941,0.2491022462549556,0,0,0,0 1 3 9,4,0.4580796913492941,0.2491022462549556,0,0,0,0 1 3 9,4,0.4580796913492941,0.2491022462549556,0,0,0,8 1 3 9,4,0.4554488718349674,0.23738939178622287,0,0,0,8 9 3 1,4,0.4554488718349674,0.23738939178622287,0,0,0
10,10,500,40,8,10,1,9,8,9,9,9,9,8,9,8,9,0 1 2 4,4,0.4715940172439168,0.25404018023056674,0,0,0,0 9 2 1,4,0.4864718382566575,0.2562200041228458,0,0,0,0 9 2 1,4,0.4864718382566575,0.2562200041228458,0,0,0,0 9 2 1,4,0.4864718382566575,0.2562200041228458,0,0,0,0 9 2 1,4,0.4864718382566575,0.2562200041228458,0,0,0,0 1 2 9,4,0.4864718382566575,0.2562200041228458,0,0,0,0 1 2 9,4,0.4864718382566575,0.2562200041228458,0,0,0,0 1 2 9,4,0.4864718382566575,0.2562200041228458,0,0,0,0 1 6 9,4,0.4643344502693692,0.15308868420147817,0,0,0
10,10,500,40,8,10,1,8,8,8,9,8,9,8,8,9,8,8 1 3 4,4,0.46795858639175464,0.2565482841019611,0,0,0,8 1 3 9,4,0.47223769205384974,0.21231870820658721,0,0,0,8 9 3 1,4,0.47223769205384974,0.21231870820658721,0,0,0,8 1 3 9,4,0.47223769205384974,0.21231870820658721,0,0,0,8 1 3 6,4,0.46991957710234045,0.27578502729381854,0,0,0,8 1 3 9,4,0.47223769205384974,0.21231870820658721,0,0,0,1 3 4 6,4,0.4667612767052811,0.2569826571772433,0,0,0,9 3 6 1,4,0.4710403823673764,0.2184937554605498,0,0,0,9 3 4 1,4,0.4690793916567907,0.19132266777289084,0,0,0
10,10,500,40,8,10,1,8,9,9,8,8,9,9,9,9,9,0 9 6 7,4,0.45569324420313506,0.1676535533155789,0,0,0,0 9 6 7,4,0.45569324420313506,0.1676535533155789,0,0,0,0 9 6 7,4,0.45569324420313506,0.1676535533155789,0,0,0,0 9 6 7,4,0.45569324420313506,0.1676535533155789,0,0,0,0 9 6 7,4,0.45569324420313506,0.1676535533155789,0,0,0,0 3 6 7,4,0.4511487534298201,0.14032739908804187,0,0,0,9 3 6 7,4,0.4483141579743263,0.18285466880001744,0,0,0,0 3 6 7,4,0.4511487534298201,0.14032739908804187,0,0,0,0 3 6 7,4,0.4511487534298201,0.14032739908804187,0,0,0
10,10,500,40,8,10,1,8,9,8,9,8,9,8,9,9,8,9 2 4 5,4,0.4245805512272516,0.22799798403432256,0,0,0,0 1 4 5,4,0.42387858083118934,0.2041547747540405,0,0,0,0 4 5 6,4,0.42377247440326116,0.17440603042880565,0,0,0,1 4 5 7,4,0.4286138870407868,0.22795436559553958,0,0,0,1 2 4 7,4,0.43566756650318056,0.24061119246905022,0,0,0,1 2 4 7,4,0.43566756650318056,0.24061119246905022,0,0,0,0 2 4 6 9,5,0.5244861486409853,0.26774536686452,0,0,0,2 4 6 7,4,0.4355614600752522,0.15709925143926629,0,0,0,1 2 4 6,4,0.433826808113554,0.2250456751242441,0,0,0
10,10,500,40,8,10,1,9,8,9,8,9,9,8,8,8,9,0 9 3 4,4,0.48793223376384953,0.24652895415655945,0,0,0,0 9 3 4,4,0.48793223376384953,0.24652895415655945,0,0,0,0 9 3 4,4,0.48793223376384953,0.24652895415655945,0,0,0,0 9 3 4,4,0.48793223376384953,0.24652895415655945,0,0,0,0 9 3 8,4,0.47745440227499275,0.21232360303126085,0,0,0,0 9 3 8,4,0.47745440227499275,0.21232360303126085,0,0,0,0 9 3 8,4,0.47745440227499275,0.21232360303126085,0,0,0,0 9 3 4,4,0.48793223376384953,0.24652895415655945,0,0,0,0 9 3 4,4,0.48793223376384953,0.24652895415655945,0,0,0
