P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp
10,10,500,40,4,8,1,0,4,6,4,5,4,6,6,4,6,4,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0,0 1 3 4 5 6 8,7,0.7600536720201889,0.5047542986800291,-0.27926514039800615,0
10,10,500,40,4,8,1,0,4,7,5,7,4,7,7,5,6,7,1 3 4 5 7 9,6,0.6475767959310142,0.4158048410500293,-0.44269394117164235,0,3 4 5 6 7 9,6,0.65254359958247,0.40694541860464406,-0.4350145936548341,0,3 4 5 6 7 9,6,0.65254359958247,0.40694541860464406,-0.4350145936548341,0,3 4 5 6 7 9,6,0.65254359958247,0.40694541860464406,-0.4350145936548341,0,3 4 5 6 7 9,6,0.65254359958247,0.40694541860464406,-0.4350145936548341,0,3 4 5 6 7 9,6,0.65254359958247,0.40694541860464406,-0.4350145936548341,0,0 3 4 5 7 8 9,7,0.7388002524235374,0.4384847600595839,-0.30861182743323284,0,0 3 4 5 7 8 9,7,0.7388002524235374,0.4384847600595839,-0.30861182743323284,0,1 3 4 5 7 9,6,0.6475767959310142,0.4158048410500293,-0.44269394117164235,0
10,10,500,40,4,8,1,0,5,5,4,6,6,5,5,7,6,5,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0,0 1 2 3 5 7 8,7,0.756632165559306,0.5069694506953721,-0.2836868228674263,0
10,10,500,40,4,8,1,0,5,5,4,7,5,6,6,5,4,7,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0,0 1 2 4 5 6 7 8,8,0.8381942354667132,0.5871006684905734,-0.18011000089453008,0
10,10,500,40,4,8,1,0,6,5,5,4,6,5,5,6,7,4,1 4 5 6 7 8 9,7,0.7617394533813455,0.4387317200257779,-0.27706962084280934,0,1 4 5 6 7 8 9,7,0.7617394533813455,0.4387317200257779,-0.27706962084280934,0,1 4 5 6 7 8 9,7,0.7617394533813455,0.4387317200257779,-0.27706962084280934,0,1 4 5 6 7 8 9,7,0.7617394533813455,0.4387317200257779,-0.27706962084280934,0,1 4 5 6 7 8 9,7,0.7617394533813455,0.4387317200257779,-0.27706962084280934,0,1 4 5 6 7 8 9,7,0.7617394533813455,0.4387317200257779,-0.27706962084280934,0,1 2 4 5 6 8 9,7,0.759591115546108,0.5415829739722019,-0.2800236707778057,0,1 2 4 5 6 8 9,7,0.759591115546108,0.5415829739722019,-0.2800236707778057,0,1 2 4 5 6 8 9,7,0.759591115546108,0.5415829739722019,-0.2800236707778057,0
10,10,500,40,4,8,1,0,4,6,4,7,7,5,5,5,6,7,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 5 6 8 9,7,0.7621498819228067,0.5182807160610696,-0.27610042068521146,0,0 1 3 6 7 8 9,7,0.7511898966385886,0.45671761366459535,-0.2910492856598505,0
10,10,500,40,4,8,1,0,4,4,4,5,7,7,5,7,7,5,1 2 3 4 5 8 9,7,0.7253716913446181,0.462387046685753,-0.32691760855115715,0,0 1 2 4 5 8 9,7,0.7288544499317895,0.4733421863964483,-0.322522985203775,0,0 1 2 4 5 8 9,7,0.7288544499317895,0.4733421863964483,-0.322522985203775,0,0 1 2 4 5 8 9,7,0.7288544499317895,0.4733421863964483,-0.322522985203775,0,0 1 2 3 4 8 9,7,0.7266121333872106,0.44929101144802974,-0.3257754326052884,0,0 1 2 3 5 8 9,7,0.7291253696974266,0.4866870534421648,-0.32231904765110725,0,0 1 2 3 5 8 9,7,0.7291253696974266,0.4866870534421648,-0.32231904765110725,0,0 1 2 3 5 8 9,7,0.7291253696974266,0.4866870534421648,-0.32231904765110725,0,0 1 3 4 5 8 9,7,0.7283735588306779,0.4703448740329019,-0.3232440227891913,0
10,10,500,40,4,8,1,0,6,6,4,6,7,6,5,7,5,6,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0,0 1 2 4 5 6 9,7,0.7553464060793266,0.4811706290747624,-0.2854223863555602,0
10,10,500,40,4,8,1,0,5,5,6,5,5,5,5,5,7,6,0 1 2 3 4 5 8,7,0.7511825546363919,0.4819411815534451,-0.29103893512731566,0,0 1 2 3 4 8 9,7,0.7495110312177736,0.5417665686656056,-0.2926920538797498,0,0 1 2 3 4 5 8,7,0.7511825546363919,0.4819411815534451,-0.29103893512731566,0,0 1 2 3 4 5 8,7,0.7511825546363919,0.4819411815534451,-0.29103893512731566,0,0 1 2 3 4 5 8,7,0.7511825546363919,0.4819411815534451,-0.29103893512731566,0,0 1 2 3 4 5 8,7,0.7511825546363919,0.4819411815534451,-0.29103893512731566,0,0 1 2 3 4 8 9,7,0.7495110312177736,0.5417665686656056,-0.2926920538797498,0,0 1 2 3 4 5 8,7,0.7511825546363919,0.4819411815534451,-0.29103893512731566,0,0 1 2 3 4 5 8,7,0.7511825546363919,0.4819411815534451,-0.29103893512731566,0
10,10,500,40,4,8,1,0,6,6,6,7,7,6,6,4,4,5,0 1 2 3 7 8 9,7,0.7511543833696951,0.5447846100488012,-0.2908664506242997,0,0 1 2 3 5 7 9,7,0.7554133132752638,0.548263863653768,-0.2854574831140305,0,0 1 2 3 5 7 9,7,0.7554133132752638,0.548263863653768,-0.2854574831140305,0,0 1 2 3 5 7 9,7,0.7554133132752638,0.548263863653768,-0.2854574831140305,0,0 1 2 3 5 7 9,7,0.7554133132752638,0.548263863653768,-0.2854574831140305,0,0 1 2 3 6 7 9,7,0.7540181293802333,0.4897873485986468,-0.2877087654595724,0,0 1 2 3 5 7 9,7,0.7554133132752638,0.548263863653768,-0.2854574831140305,0,0 1 2 3 5 7 9,7,0.7554133132752638,0.548263863653768,-0.2854574831140305,0,0 1 2 3 6 7 9,7,0.7540181293802333,0.4897873485986468,-0.2877087654595724,0
10,10,500,40,4,8,1,0,6,7,7,5,7,7,6,5,6,5,1 2 3 4 7 9,6,0.6337789253104256,0.352281212339764,-0.4654647156628383,0,0 2 3 4 7 9,6,0.6357317532193476,0.3965889167326048,-0.4613146070836037,0,2 3 4 6 7 9,6,0.6368947821952524,0.3770627024072212,-0.46002661351997165,0,0 2 3 4 7 9,6,0.6357317532193476,0.3965889167326048,-0.4613146070836037,0,0 2 3 4 7 9,6,0.6357317532193476,0.3965889167326048,-0.4613146070836037,0,2 3 4 5 7 9,6,0.6326773665682484,0.37398163677526985,-0.46709877758908547,0,2 3 4 5 7 9,6,0.6326773665682484,0.37398163677526985,-0.46709877758908547,0,2 3 4 5 7 9,6,0.6326773665682484,0.37398163677526985,-0.46709877758908547,0,0 2 3 4 7 9,6,0.6357317532193476,0.3965889167326048,-0.4613146070836037,0
10,10,500,40,4,8,1,0,7,7,6,4,4,4,6,4,6,6,0 2 3 5 6 7 8,7,0.7533071479908563,0.5344875708746712,-0.2880104479064507,0,0 2 3 5 6 7 8,7,0.7533071479908563,0.5344875708746712,-0.2880104479064507,0,2 3 4 5 6 7 8 9,8,0.8417244786904898,0.6527666581128037,-0.17522498381472001,0,0 2 3 5 6 7 8,7,0.7533071479908563,0.5344875708746712,-0.2880104479064507,0,2 3 4 5 6 7 8 9,8,0.8417244786904898,0.6527666581128037,-0.17522498381472001,0,0 2 3 5 6 7 8,7,0.7533071479908563,0.5344875708746712,-0.2880104479064507,0,2 3 4 5 6 7 8 9,8,0.8417244786904898,0.6527666581128037,-0.17522498381472001,0,2 3 4 5 6 7 8 9,8,0.8417244786904898,0.6527666581128037,-0.17522498381472001,0,0 2 3 5 6 7 8,7,0.7533071479908563,0.5344875708746712,-0.2880104479064507,0
10,10,500,40,4,8,1,0,4,6,5,7,4,6,5,4,5,7,0 2 3 4 6 7 9,7,0.7475100617636922,0.5579087586923706,-0.2958488414566924,0,0 2 3 4 6 7 9,7,0.7475100617636922,0.5579087586923706,-0.2958488414566924,0,0 2 3 4 6 7 9,7,0.7475100617636922,0.5579087586923706,-0.2958488414566924,0,0 2 3 4 6 7 9,7,0.7475100617636922,0.5579087586923706,-0.2958488414566924,0,0 1 2 3 4 6 9,7,0.7501007135130154,0.5187834333210808,-0.29298479552593876,0,0 1 2 3 4 6 9,7,0.7501007135130154,0.5187834333210808,-0.29298479552593876,0,0 1 2 3 4 6 9,7,0.7501007135130154,0.5187834333210808,-0.29298479552593876,0,0 1 2 3 4 6 9,7,0.7501007135130154,0.5187834333210808,-0.29298479552593876,0,0 1 2 3 4 6 9,7,0.7501007135130154,0.5187834333210808,-0.29298479552593876,0
10,10,500,40,4,8,1,0,6,6,7,7,6,6,7,7,6,4,0 1 3 4 7 8,6,0.6494937503975259,0.394361839774673,-0.4399107494536895,0,0 1 3 4 7 8,6,0.6494937503975259,0.394361839774673,-0.4399107494536895,0,0 1 3 4 7 8,6,0.6494937503975259,0.394361839774673,-0.4399107494536895,0,0 1 3 4 7 8,6,0.6494937503975259,0.394361839774673,-0.4399107494536895,0,0 2 3 4 7 8,6,0.6490031743273048,0.3735173657340643,-0.44127264749457423,0,0 2 3 4 7 8,6,0.6490031743273048,0.3735173657340643,-0.44127264749457423,0,0 2 3 4 7 8,6,0.6490031743273048,0.3735173657340643,-0.44127264749457423,0,0 2 3 4 7 8,6,0.6490031743273048,0.3735173657340643,-0.44127264749457423,0,0 2 3 4 7 8,6,0.6490031743273048,0.3735173657340643,-0.44127264749457423,0
10,10,500,40,4,8,1,0,6,5,6,5,7,4,5,4,4,5,0 1 2 3 4 6 9,7,0.7341354862939673,0.5208924110081266,-0.3146009754009256,0,1 2 3 4 6 7 9,7,0.7396030693864439,0.44080298020864056,-0.3068336256151048,0,1 2 3 4 6 7 9,7,0.7396030693864439,0.44080298020864056,-0.3068336256151048,0,1 2 3 4 6 7 9,7,0.7396030693864439,0.44080298020864056,-0.3068336256151048,0,1 2 3 4 6 7 9,7,0.7396030693864439,0.44080298020864056,-0.3068336256151048,0,1 2 3 4 6 7 9,7,0.7396030693864439,0.44080298020864056,-0.3068336256151048,0,1 2 3 4 6 7 9,7,0.7396030693864439,0.44080298020864056,-0.3068336256151048,0,1 2 3 4 6 7 9,7,0.7396030693864439,0.44080298020864056,-0.3068336256151048,0,1 3 4 5 6 7 8 9,8,0.8159033832095798,0.6000550550911068,-0.20734933601634545,0
10,10,500,40,4,8,1,0,4,5,5,5,5,4,6,4,4,6,0 2 4 5 6 7 8 9,8,0.8318818304080974,0.6150794389051607,-0.18730115906229217,0,0 2 4 5 6 7 8 9,8,0.8318818304080974,0.6150794389051607,-0.18730115906229217,0,0 2 4 5 6 7 8 9,8,0.8318818304080974,0.6150794389051607,-0.18730115906229217,0,0 2 4 5 6 7 8 9,8,0.8318818304080974,0.6150794389051607,-0.18730115906229217,0,0 2 4 5 6 7 8 9,8,0.8318818304080974,0.6150794389051607,-0.18730115906229217,0,0 2 4 5 6 7 8 9,8,0.8318818304080974,0.6150794389051607,-0.18730115906229217,0,0 2 3 4 5 6 8 9,8,0.8294688386047517,0.6031218481013922,-0.19010323255077816,0,0 2 4 5 6 7 8 9,8,0.8318818304080974,0.6150794389051607,-0.18730115906229217,0,0 2 3 4 5 6 8 9,8,0.8294688386047517,0.6031218481013922,-0.19010323255077816,0
10,10,500,40,4,8,1,0,6,7,5,7,4,6,5,5,6,5,0 1 3 4 7 8 9,7,0.7387904487682505,0.47079841362689767,-0.30879198602160496,0,1 3 4 5 7 8 9,7,0.7420713855287637,0.4875958273122213,-0.30460966333942624,0,1 3 4 5 7 8 9,7,0.7420713855287637,0.4875958273122213,-0.30460966333942624,0,1 3 4 5 7 8 9,7,0.7420713855287637,0.4875958273122213,-0.30460966333942624,0,1 3 4 5 7 8 9,7,0.7420713855287637,0.4875958273122213,-0.30460966333942624,0,1 3 4 5 7 8 9,7,0.7420713855287637,0.4875958273122213,-0.30460966333942624,0,1 3 4 5 7 8 9,7,0.7420713855287637,0.4875958273122213,-0.30460966333942624,0,1 3 4 5 7 8 9,7,0.7420713855287637,0.4875958273122213,-0.30460966333942624,0,0 1 3 4 7 8 9,7,0.7387904487682505,0.47079841362689767,-0.30879198602160496,0
10,10,500,40,4,8,1,0,5,4,5,5,4,6,5,5,5,4,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0,0 2 4 5 6 7 8 9,8,0.8527304013119883,0.6250212763449475,-0.1618167889002128,0
10,10,500,40,4,8,1,0,4,5,5,5,5,4,4,7,4,7,0 1 3 4 5 6 8 9,8,0.8386092143027518,0.5657441639717671,-0.1791944653934533,0,0 1 3 4 5 6 8 9,8,0.8386092143027518,0.5657441639717671,-0.1791944653934533,0,0 1 3 4 5 6 8 9,8,0.8386092143027518,0.5657441639717671,-0.1791944653934533,0,0 1 3 4 5 6 8 9,8,0.8386092143027518,0.5657441639717671,-0.1791944653934533,0,0 1 3 4 5 6 8 9,8,0.8386092143027518,0.5657441639717671,-0.1791944653934533,0,0 1 2 3 4 5 8 9,8,0.837181163941329,0.6568171100325759,-0.1806519808384048,0,0 1 2 3 4 5 8 9,8,0.837181163941329,0.6568171100325759,-0.1806519808384048,0,0 1 2 3 4 5 8 9,8,0.837181163941329,0.6568171100325759,-0.1806519808384048,0,0 1 3 4 5 6 8 9,8,0.8386092143027518,0.5657441639717671,-0.1791944653934533,0
10,10,500,40,4,8,1,0,5,4,5,7,4,5,6,4,5,7,0 1 3 5 6 8 9,7,0.7334182744606969,0.41759670443179675,-0.31622159360898955,0,0 1 2 3 5 8 9,7,0.7408266897628807,0.4565074724240585,-0.3057025526075614,0,0 1 2 3 5 8 9,7,0.7408266897628807,0.4565074724240585,-0.3057025526075614,0,0 1 2 3 5 8 9,7,0.7408266897628807,0.4565074724240585,-0.3057025526075614,0,0 1 2 3 5 8 9,7,0.7408266897628807,0.4565074724240585,-0.3057025526075614,0,0 1 2 3 4 8 9,7,0.7377610020470106,0.5009576199000543,-0.3096057939776692,0,0 1 2 3 5 8 9,7,0.7408266897628807,0.4565074724240585,-0.3057025526075614,0,0 1 2 3 5 8 9,7,0.7408266897628807,0.4565074724240585,-0.3057025526075614,0,0 1 2 3 7 8 9,7,0.7346365963166719,0.5023379800037022,-0.3141791359322809,0
10,10,500,40,4,8,1,0,7,7,4,4,4,7,6,5,7,7,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0,0 1 2 3 4 6 7,7,0.7551871491720923,0.5288097467874852,-0.28556316341419236,0
10,10,500,40,4,8,1,0,7,6,7,5,5,5,7,6,6,4,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0,2 4 5 6 7 8 9,7,0.7352003277213224,0.4835830367101783,-0.3131746975253274,0
10,10,500,40,4,8,1,0,5,6,4,5,5,5,6,6,4,7,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0,0 1 2 3 4 5 6 8,8,0.8368141667979316,0.6466886459011529,-0.1812289272422961,0
10,10,500,40,4,8,1,0,4,7,5,7,5,7,4,5,4,4,1 2 3 4 5 8 9,7,0.7458372104166159,0.539744007481408,-0.2985773885590131,0,1 2 3 4 5 8 9,7,0.7458372104166159,0.539744007481408,-0.2985773885590131,0,0 1 3 4 5 8 9,7,0.7441038489865246,0.44132164662347684,-0.3014741315587692,0,1 2 3 4 5 8 9,7,0.7458372104166159,0.539744007481408,-0.2985773885590131,0,0 1 2 3 4 5 9,7,0.7442906173536215,0.4441224768269465,-0.3006933495645368,0,1 2 3 4 5 8 9,7,0.7458372104166159,0.539744007481408,-0.2985773885590131,0,0 1 2 3 4 5 9,7,0.7442906173536215,0.4441224768269465,-0.3006933495645368,0,0 1 2 3 4 5 9,7,0.7442906173536215,0.4441224768269465,-0.3006933495645368,0,0 1 3 4 5 8 9,7,0.7441038489865246,0.44132164662347684,-0.3014741315587692,0
10,10,500,40,4,8,1,0,5,7,7,4,6,4,7,4,5,5,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0,0 1 3 4 6 7 8,7,0.7543366811636582,0.5277409942018483,-0.2862679905086438,0
10,10,500,40,4,8,1,0,6,4,7,4,6,6,5,6,5,6,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0,0 1 2 4 5 8 9,7,0.7646718181751186,0.4756752838281985,-0.2731411171640705,0
10,10,500,40,4,8,1,0,5,7,4,7,6,4,7,6,4,7,0 1 2 4 7 8 9,7,0.7401689206132547,0.5609750306170502,-0.3055468890286292,0,0 1 2 4 7 8 9,7,0.7401689206132547,0.5609750306170502,-0.3055468890286292,0,0 1 2 4 7 8 9,7,0.7401689206132547,0.5609750306170502,-0.3055468890286292,0,0 1 2 4 7 8 9,7,0.7401689206132547,0.5609750306170502,-0.3055468890286292,0,0 1 2 4 7 8 9,7,0.7401689206132547,0.5609750306170502,-0.3055468890286292,0,0 1 2 4 7 8 9,7,0.7401689206132547,0.5609750306170502,-0.3055468890286292,0,0 1 2 4 7 8 9,7,0.7401689206132547,0.5609750306170502,-0.3055468890286292,0,2 3 4 5 7 8 9,7,0.7357737336854968,0.5089407349778748,-0.31259121268384116,0,2 3 4 5 7 8 9,7,0.7357737336854968,0.5089407349778748,-0.31259121268384116,0
10,10,500,40,4,8,1,0,7,7,4,4,6,6,5,5,5,6,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0,0 1 2 3 5 7 9,7,0.7698211284009098,0.4703310186691136,-0.26674318236428074,0
10,10,500,40,4,8,1,0,7,5,7,6,4,5,6,7,5,7,3 4 5 6 7 8 9,7,0.7424668440141836,0.5087690418120888,-0.3032004215760349,0,1 4 5 6 7 8 9,7,0.7456340516614318,0.5163222865616022,-0.29920407437556157,0,1 4 5 6 7 8 9,7,0.7456340516614318,0.5163222865616022,-0.29920407437556157,0,1 4 5 6 7 8 9,7,0.7456340516614318,0.5163222865616022,-0.29920407437556157,0,1 4 5 6 7 8 9,7,0.7456340516614318,0.5163222865616022,-0.29920407437556157,0,1 4 5 6 7 8 9,7,0.7456340516614318,0.5163222865616022,-0.29920407437556157,0,1 4 5 6 7 8 9,7,0.7456340516614318,0.5163222865616022,-0.29920407437556157,0,3 4 5 6 7 8 9,7,0.7424668440141836,0.5087690418120888,-0.3032004215760349,0,1 4 5 6 7 8 9,7,0.7456340516614318,0.5163222865616022,-0.29920407437556157,0
10,10,500,40,4,8,1,0,6,7,7,5,6,6,7,5,5,6,0 1 2 4 7 9,6,0.666512446466144,0.39512899355749553,-0.4134667661085288,0,0 1 2 4 7 9,6,0.666512446466144,0.39512899355749553,-0.4134667661085288,0,0 1 2 4 6 9,6,0.6650352620622368,0.3904233579923166,-0.4159141232238669,0,0 1 2 4 6 9,6,0.6650352620622368,0.3904233579923166,-0.4159141232238669,0,0 1 2 4 7 9,6,0.666512446466144,0.39512899355749553,-0.4134667661085288,0,0 1 2 4 7 9,6,0.666512446466144,0.39512899355749553,-0.4134667661085288,0,0 1 2 4 6 9,6,0.6650352620622368,0.3904233579923166,-0.4159141232238669,0,0 1 2 4 7 9,6,0.666512446466144,0.39512899355749553,-0.4134667661085288,0,0 1 2 4 7 9,6,0.666512446466144,0.39512899355749553,-0.4134667661085288,0
