P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp
20,10,500,40,15,25,1,2.0,24,22,18,20,17,21,16,15,17,19,19,23,24,15,23,20,22,16,20,23,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848,19 7,2,0.1250959972078842,0.028191901082624298,-2.111824963836033,8.848
20,10,500,40,15,25,1,2.0,20,19,21,23,19,20,15,22,23,18,24,18,20,19,22,20,19,17,19,17,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,19 3,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,19 4,2,0.1211491949494571,0.03169376280942702,-2.1456280688148475,8.558,19 4,2,0.1211491949494571,0.03169376280942702,-2.1456280688148475,8.558,19 4,2,0.1211491949494571,0.03169376280942702,-2.1456280688148475,8.558,19 4,2,0.1211491949494571,0.03169376280942702,-2.1456280688148475,8.558,1 19,2,0.12080899290263812,0.022422242310927272,-2.150385610906544,8.368,1 19,2,0.12080899290263812,0.022422242310927272,-2.150385610906544,8.368,19 4,2,0.1211491949494571,0.03169376280942702,-2.1456280688148475,8.558,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722,3 19,2,0.12275095792263505,0.030548993085517298,-2.132286007531575,7.722
20,10,500,40,15,25,1,2.0,20,15,20,18,15,19,22,16,18,19,15,23,17,20,20,17,17,23,15,22,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,2 5,2,0.12016656941947348,0.03079810742869568,-2.1554929933331364,7.492,2 5,2,0.12016656941947348,0.03079810742869568,-2.1554929933331364,7.492,13 5,2,0.12195105159555655,0.042993892038379576,-2.1349828768773698,7.932,10 5,2,0.12140461725862563,0.026866829773497164,-2.1425266889650727,7.122,10 5,2,0.12140461725862563,0.026866829773497164,-2.1425266889650727,7.122
20,10,500,40,15,25,1,2.0,15,20,20,16,24,21,21,24,15,24,23,17,24,22,23,20,24,22,15,23,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,18 19,2,0.11387409195803212,0.04024920240018154,-2.209849476430204,6.522,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 19,2,0.11511954482073902,0.03332882733827653,-2.200344621216956,6.822,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 9,2,0.1155009111326276,0.03092712539969221,-2.1964833741478422,6.552,0 17,2,0.11388691443345221,0.028814660468669213,-2.211933771220223,6.708
20,10,500,40,15,25,1,2.0,15,16,22,21,19,15,23,20,23,20,21,15,22,21,17,24,23,18,17,15,8 11,2,0.12041665013448039,0.027345322933935746,-2.156009683945681,7.152,8 11,2,0.12041665013448039,0.027345322933935746,-2.156009683945681,7.152,8 11,2,0.12041665013448039,0.027345322933935746,-2.156009683945681,7.152,8 11,2,0.12041665013448039,0.027345322933935746,-2.156009683945681,7.152,0 11,2,0.11943064638983361,0.02548173397024249,-2.1599566652449287,7.47,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,0 8,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,8 0,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,0 8,2,0.12171905455579683,0.03341558472967394,-2.138238163480818,6.942,0 16,2,0.11907989349270472,0.03790324162725847,-2.1619027765022194,6.206,0 16,2,0.11907989349270472,0.03790324162725847,-2.1619027765022194,6.206
20,10,500,40,15,25,1,2.0,23,17,18,18,16,23,15,23,15,15,21,19,15,16,19,23,20,15,16,16,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,5 13,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668,13 5,2,0.12322608087463988,0.03877205627294924,-2.1259255669992587,7.668
20,10,500,40,15,25,1,2.0,22,23,21,16,18,21,15,21,18,21,21,23,16,19,16,19,23,17,17,22,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,12 4,2,0.11865069105604385,0.04172420283025562,-2.1633207138797306,7.248,12 13,2,0.12086994273430282,0.029611559468106348,-2.1489493368451944,8.344,9 12,2,0.11848310327347715,0.032434745729708524,-2.165850845439631,7.128,9 12,2,0.11848310327347715,0.032434745729708524,-2.165850845439631,7.128,9 12,2,0.11848310327347715,0.032434745729708524,-2.165850845439631,7.128
20,10,500,40,15,25,1,2.0,22,16,16,23,15,20,22,22,20,23,24,23,19,18,17,18,24,19,19,21,8 4,2,0.10997625806526187,0.022344846508366066,-2.250840651164788,6.17,15 7,2,0.11119759412756117,0.03066014261386084,-2.2370937153511834,5.856,15 7,2,0.11119759412756117,0.03066014261386084,-2.2370937153511834,5.856,15 7,2,0.11119759412756117,0.03066014261386084,-2.2370937153511834,5.856,15 7,2,0.11119759412756117,0.03066014261386084,-2.2370937153511834,5.856,11 4,2,0.1104893821661313,0.019432727529348,-2.2474509344519875,4.664,1 11,2,0.111359165818833,0.02248010505120391,-2.2363744043196716,4.374,11 4,2,0.1104893821661313,0.019432727529348,-2.2474509344519875,4.664,8 15,2,0.11128792245993167,0.04314274949454619,-2.230970523035337,6.188,1 11,2,0.111359165818833,0.02248010505120391,-2.2363744043196716,4.374,1 11,2,0.111359165818833,0.02248010505120391,-2.2363744043196716,4.374,1 11,2,0.111359165818833,0.02248010505120391,-2.2363744043196716,4.374,8 1,2,0.11084604171796353,0.02065044515384233,-2.2392050531392473,5.88,8 1,2,0.11084604171796353,0.02065044515384233,-2.2392050531392473,5.88,1 11,2,0.111359165818833,0.02248010505120391,-2.2363744043196716,4.374,8 1,2,0.11084604171796353,0.02065044515384233,-2.2392050531392473,5.88,15 7,2,0.11119759412756117,0.03066014261386084,-2.2370937153511834,5.856,8 15,2,0.11128792245993167,0.04314274949454619,-2.230970523035337,6.188,8 15,2,0.11128792245993167,0.04314274949454619,-2.230970523035337,6.188
20,10,500,40,15,25,1,2.0,23,22,23,20,16,15,24,21,23,21,16,22,16,17,19,21,17,20,19,17,17 3,2,0.11501817539072777,0.041218696572011715,-2.1970266668744842,5.92,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 14,2,0.11513713264291818,0.027354930558122565,-2.197153584549121,6.704,3 14,2,0.11513713264291818,0.027354930558122565,-2.197153584549121,6.704,3 14,2,0.11513713264291818,0.027354930558122565,-2.197153584549121,6.704,3 14,2,0.11513713264291818,0.027354930558122565,-2.197153584549121,6.704,3 14,2,0.11513713264291818,0.027354930558122565,-2.197153584549121,6.704,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 14,2,0.11513713264291818,0.027354930558122565,-2.197153584549121,6.704,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,3 4,2,0.11634034799705517,0.01940092580252943,-2.191846261974386,6.656,17 3,2,0.11501817539072777,0.041218696572011715,-2.1970266668744842,5.92
20,10,500,40,15,25,1,2.0,16,23,15,20,20,17,16,16,17,19,22,23,19,18,20,17,23,24,15,17,16 6,2,0.11561862675444275,0.02669555277154141,-2.1947864481956847,5.842,16 6,2,0.11561862675444275,0.02669555277154141,-2.1947864481956847,5.842,16 6,2,0.11561862675444275,0.02669555277154141,-2.1947864481956847,5.842,16 6,2,0.11561862675444275,0.02669555277154141,-2.1947864481956847,5.842,16 15,2,0.1161290720200102,0.02383583535550633,-2.188407062138271,5.788,16 6,2,0.11561862675444275,0.02669555277154141,-2.1947864481956847,5.842,4 6,2,0.11448517445475091,0.0313031923005395,-2.203061697053231,5.584,6 15,2,0.11489729705649876,0.018842664388117127,-2.2016253735419453,5.834,6 15,2,0.11489729705649876,0.018842664388117127,-2.2016253735419453,5.834,16 15,2,0.1161290720200102,0.02383583535550633,-2.188407062138271,5.788,4 15,2,0.11499561972031835,0.042326891826871174,-2.1957520417688285,5.53,4 15,2,0.11499561972031835,0.042326891826871174,-2.1957520417688285,5.53,4 15,2,0.11499561972031835,0.042326891826871174,-2.1957520417688285,5.53,4 15,2,0.11499561972031835,0.042326891826871174,-2.1957520417688285,5.53,4 15,2,0.11499561972031835,0.042326891826871174,-2.1957520417688285,5.53,4 15,2,0.11499561972031835,0.042326891826871174,-2.1957520417688285,5.53,4 15,2,0.11499561972031835,0.042326891826871174,-2.1957520417688285,5.53,4 6,2,0.11448517445475091,0.0313031923005395,-2.203061697053231,5.584,6 15,2,0.11489729705649876,0.018842664388117127,-2.2016253735419453,5.834
20,10,500,40,15,25,1,2.0,24,16,21,23,17,20,22,16,20,23,19,16,22,17,23,22,17,19,22,23,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 11,2,0.1150460672625314,0.024502543480875057,-2.204401813213766,7.0,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,1 19,2,0.11416216382969031,0.026679153014662248,-2.210431352403214,6.164,8 1,2,0.11548819232055717,0.025877718863846107,-2.1975191782401566,7.0,8 11,2,0.1150460672625314,0.024502543480875057,-2.204401813213766,7.0,1 11,2,0.11339869293302954,0.033545615952466794,-2.214616037292563,7.36,1 11,2,0.11339869293302954,0.033545615952466794,-2.214616037292563,7.36,1 19,2,0.11416216382969031,0.026679153014662248,-2.210431352403214,6.164,11 19,2,0.11372003877166455,0.02225703481714165,-2.2117454818073496,6.164,19 11,2,0.11372003877166455,0.02225703481714165,-2.2117454818073496,6.164
20,10,500,40,15,25,1,2.0,16,23,23,17,16,17,16,16,24,23,18,15,19,16,23,20,23,18,24,21,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,8 13,2,0.11682932029167079,0.029040233816329114,-2.185482246983668,6.896,2 11,2,0.11416836982426368,0.032575497653569783,-2.2062794448750416,5.81,8 13,2,0.11682932029167079,0.029040233816329114,-2.185482246983668,6.896,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 11,2,0.11416836982426368,0.032575497653569783,-2.2062794448750416,5.81,2 11,2,0.11416836982426368,0.032575497653569783,-2.2062794448750416,5.81,12 13,2,0.11609986117602684,0.0237022400631748,-2.1926198091908184,6.988,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552,2 13,2,0.11891440720369496,0.028157897748676684,-2.169971426841814,7.552
20,10,500,40,15,25,1,2.0,15,19,22,20,19,19,21,16,18,22,18,23,17,23,22,15,19,17,22,20,1 17,2,0.12413258789968112,0.0327123782269041,-2.121318961468074,8.44,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 6,2,0.1250341404959506,0.03461645392157929,-2.1153469664761073,8.798,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568,1 17,2,0.12413258789968112,0.0327123782269041,-2.121318961468074,8.44,1 17,2,0.12413258789968112,0.0327123782269041,-2.121318961468074,8.44,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568,1 15,2,0.12459864370355854,0.04138734380887048,-2.1148272795012346,7.568
20,10,500,40,15,25,1,2.0,16,22,23,21,17,15,23,19,23,19,24,19,17,18,15,20,21,17,22,19,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 9,2,0.1181127311893534,0.038010626309051936,-2.1681041405928125,7.022,0 9,2,0.1181127311893534,0.038010626309051936,-2.1681041405928125,7.022,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 9,2,0.1181127311893534,0.038010626309051936,-2.1681041405928125,7.022,0 9,2,0.1181127311893534,0.038010626309051936,-2.1681041405928125,7.022,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5,0 2,2,0.11997765658872789,0.02848558422923084,-2.1537161002309597,7.5
20,10,500,40,15,25,1,2.0,23,23,24,23,24,22,20,18,24,20,15,22,24,15,15,19,24,21,19,20,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,0 14,2,0.11798846479355987,0.018207726915234007,-2.1777196511957464,7.652,8 14,2,0.11559308808865325,0.026429809227447892,-2.195721719830898,7.218,8 14,2,0.11559308808865325,0.026429809227447892,-2.195721719830898,7.218,3 14,2,0.11599420502135754,0.027746721294117017,-2.1903858659321034,7.56,3 14,2,0.11599420502135754,0.027746721294117017,-2.1903858659321034,7.56
20,10,500,40,15,25,1,2.0,23,15,23,22,16,15,15,18,23,16,24,23,17,22,24,21,19,20,15,23,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,16 18,2,0.11260190567596379,0.029174311422962076,-2.2227667031117635,5.752,16 18,2,0.11260190567596379,0.029174311422962076,-2.2227667031117635,5.752,16 18,2,0.11260190567596379,0.029174311422962076,-2.2227667031117635,5.752,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,16 18,2,0.11260190567596379,0.029174311422962076,-2.2227667031117635,5.752,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886,16 18,2,0.11260190567596379,0.029174311422962076,-2.2227667031117635,5.752,8 18,2,0.11095111921049035,0.029098262168395735,-2.2401413381838164,5.672,18 13,2,0.11314509782567699,0.031109024476289812,-2.22133343507464,5.886
